,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,10.369272470474243,0.7467877596284505,1.2184076309204102,0.25487139204655446,1.5,160,"{'learning_rate': 1.5, 'n_estimators': 160}",0.8612585291887794,0.8626670457776514,0.8667424888636148,0.8635559486952675,0.002325389628672713,14,0.865415600417022,0.8662275505852248,0.8633843529356016,0.8650091679792827,0.0011957797215041465
1,11.232296546300253,0.602302248020721,1.146600564320882,0.2520118422680071,1.5,180,"{'learning_rate': 1.5, 'n_estimators': 180}",0.8621114480667172,0.861055824092503,0.8661738223865036,0.8631136665192393,0.002206304984444916,17,0.8666950999905222,0.8676965360375302,0.8647585651329195,0.8663834003869907,0.001219504200133815
2,11.145862658818563,0.19591822499996253,1.9926717281341553,0.31074860137969756,1.5,200,"{'learning_rate': 1.5, 'n_estimators': 200}",0.8606899166034875,0.8618140460619846,0.8680693773102076,0.8635243571112655,0.003246340919591125,15,0.8678798218178372,0.8678386959200114,0.8660853907027437,0.8672679694801975,0.0008363780080525579
3,13.13387910525004,0.6961402697943964,2.5860842863718667,0.7923320377719295,1.5,220,"{'learning_rate': 1.5, 'n_estimators': 220}",0.8629643669446551,0.8626670457776514,0.8680693773102076,0.8645668793833323,0.0024795541437461137,6,0.8678324329447445,0.8681230156849737,0.8669857366251243,0.8676470617516143,0.0004824401686046353
4,12.572592576344809,0.07821039797697203,2.09240452448527,0.07451355892643675,1.5,240,"{'learning_rate': 1.5, 'n_estimators': 240}",0.8620166793025019,0.8633304900009477,0.8688275992796891,0.8647248373033424,0.0029501892704215512,4,0.8685906549142262,0.8683599488224423,0.8670805098801119,0.8680103712055934,0.0006642227982970244
5,14.628111203511557,1.4929915620536893,3.0027685165405273,0.8619718059299154,1.5,260,"{'learning_rate': 1.5, 'n_estimators': 260}",0.8628695981804397,0.8640887119704294,0.8679745995640223,0.8649775699753586,0.002176830420027418,1,0.8677376551985594,0.8683599488224423,0.8674596029000616,0.8678524023070211,0.00037641366355124463
6,14.676870505015055,0.2686893496503671,1.1771849791208904,0.07029762412837212,1.5,280,"{'learning_rate': 1.5, 'n_estimators': 280}",0.8621114480667172,0.8640887119704294,0.8683537105487632,0.8648512036393505,0.002604820988355439,2,0.8684010994218557,0.8687864284698859,0.8681704023124674,0.8684526434014029,0.00025411892626169984
7,8.96349549293518,0.8511405375752692,1.8151460488637288,0.48220951413360114,1.7,160,"{'learning_rate': 1.7, 'n_estimators': 160}",0.8635329795299469,0.862951379016207,0.865889489147948,0.864124597207304,0.0012703249177901236,9,0.8664581556250592,0.8661327773302374,0.86400037909302,0.8655304373494389,0.0010900386720087915
8,10.449716091156006,0.7036605438338146,1.2351925373077393,0.04565516560310426,1.7,180,"{'learning_rate': 1.7, 'n_estimators': 180}",0.8627748294162244,0.8637096009856886,0.8670268221021704,0.8645036962153282,0.0018244359583555723,8,0.8663633778788741,0.8671278965076056,0.8655641378003127,0.8663518040622641,0.0006384542732682589
9,10.626906712849935,1.3634786441576425,2.174519141515096,0.6471172700845197,1.7,200,"{'learning_rate': 1.7, 'n_estimators': 200}",0.8621114480667172,0.8638043787318738,0.8659842668941332,0.8639666392872939,0.001585241531215327,13,0.8660316557672258,0.8666066436051746,0.8653745912903379,0.8660042968875793,0.000503355148210648
10,11.91410207748413,0.6082998306884437,1.943065087000529,0.2185802199879814,1.7,220,"{'learning_rate': 1.7, 'n_estimators': 220}",0.8634382107657316,0.8628566012700218,0.867311155340726,0.8645352877993303,0.001977098099301457,7,0.8669794332290778,0.8678386959200114,0.8654219779178316,0.8667467023556403,0.0010002513751063513
11,11.019621054331461,0.5470053577781191,2.848042090733846,0.41524411402439043,1.7,240,"{'learning_rate': 1.7, 'n_estimators': 240}",0.8636277482941622,0.8614349350772439,0.8672163775945408,0.8640930056233019,0.0023830469405306995,11,0.8671689887214482,0.868407335449936,0.86603800407525,0.8672047760822114,0.0009676064427788238
12,12.848427534103394,1.246102488212185,3.082091728846232,0.2791651044014119,1.7,260,"{'learning_rate': 1.7, 'n_estimators': 260}",0.864764973464746,0.8620983793005402,0.8675007108330964,0.8647880204713464,0.0022055179900257655,3,0.8671215998483556,0.8692129081173293,0.8668909633701369,0.8677418237786073,0.0010444664172026556
13,13.506734927495321,1.2707765610133068,2.778113683064779,0.25365970811056787,1.7,280,"{'learning_rate': 1.7, 'n_estimators': 280}",0.8636277482941622,0.8623827125390958,0.8679745995640223,0.8646616541353384,0.0023970607161843925,5,0.8682589328025779,0.8685021087049235,0.8676965360375302,0.8681525258483438,0.0003373708746022522
14,7.155251105626424,0.4283398830899434,1.6542460123697917,0.216241230073945,1.9,160,"{'learning_rate': 1.9, 'n_estimators': 160}",0.8586997725549659,0.8589707136764287,0.8572647142450952,0.8583117457509319,0.0007485629930086124,21,0.8601554355037437,0.8646637918779321,0.8583613704212671,0.8610601992676475,0.002651298695069118
15,8.81988525390625,0.8499818787991148,2.171001116434733,0.04700924457782786,1.9,180,"{'learning_rate': 1.9, 'n_estimators': 180}",0.8585102350265352,0.8618140460619846,0.8635200454933182,0.861281354647122,0.002079656918572025,19,0.8624301014121885,0.8641425389755011,0.8624840070132209,0.8630188824669701,0.0007948498454964558
16,9.94126025835673,0.414591891981588,2.2119452953338623,0.4418807391541814,1.9,200,"{'learning_rate': 1.9, 'n_estimators': 200}",0.8575625473843821,0.8602976021230215,0.8636148232395033,0.8604915650470715,0.0024746542197582526,20,0.8607241019808549,0.8635738994455765,0.8642846988579823,0.8628609000948045,0.0015385574598745042
17,10.8844686349233,1.1559982895995742,2.5010623137156167,0.14410785909443616,1.9,220,"{'learning_rate': 1.9, 'n_estimators': 220}",0.8603108415466262,0.862477490285281,0.8655103781632073,0.862766159095217,0.002132509679849376,18,0.8653682115439295,0.8658484575652751,0.86400037909302,0.8650723494007414,0.000782942873919518
18,11.3967076142629,0.25487728388460845,2.6989660263061523,0.669902480172957,1.9,240,"{'learning_rate': 1.9, 'n_estimators': 240}",0.8618271417740713,0.8620983793005402,0.8663633778788741,0.8634295823592595,0.002077410881286192,16,0.865415600417022,0.8659432308202625,0.8645216319954508,0.8652934877442452,0.0005867534594790756
19,14.158658504486084,1.535218431226172,2.5807573795318604,0.3143794172010997,1.9,260,"{'learning_rate': 1.9, 'n_estimators': 260}",0.8633434420015162,0.8620983793005402,0.8669320443559853,0.864124597207304,0.0020491609510615246,9,0.8646573784475405,0.8662275505852248,0.8653745912903379,0.8654198401077012,0.000641818108758023
20,13.692536433537802,0.780830248550645,2.415823777516683,0.5614365737923284,1.9,280,"{'learning_rate': 1.9, 'n_estimators': 280}",0.8644806671721,0.863425267747133,0.8641834897166145,0.8640298224552979,0.0004443577880561759,12,0.8656051559093925,0.8655641378003127,0.8642846988579823,0.8651513308558959,0.0006130301168098247
21,3.77049454053243,0.4611891924917911,1.0690332253774006,0.3207733150788979,2.1,160,"{'learning_rate': 2.1, 'n_estimators': 160}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
22,3.444573243459066,0.2250276053712505,1.0590192476908367,0.17850239779065094,2.1,180,"{'learning_rate': 2.1, 'n_estimators': 180}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
23,3.793401559193929,0.4684630644430167,0.9216744105021158,0.026515207217785025,2.1,200,"{'learning_rate': 2.1, 'n_estimators': 200}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
24,3.7511354287465415,0.6676076070433007,0.9685690402984619,0.05756525974300372,2.1,220,"{'learning_rate': 2.1, 'n_estimators': 220}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
25,4.297372182210286,0.3553406111809943,0.9843674500783285,0.06423820307146892,2.1,240,"{'learning_rate': 2.1, 'n_estimators': 240}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
26,4.1257898807525635,0.7071702900782096,1.238004446029663,0.21539025077432855,2.1,260,"{'learning_rate': 2.1, 'n_estimators': 260}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
27,4.161162773768107,0.24501206819091934,1.1635125478108723,0.21334925152300707,2.1,280,"{'learning_rate': 2.1, 'n_estimators': 280}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
28,2.494123935699463,0.24712648320207814,0.6180148919423422,0.07079083744101382,2.3,160,"{'learning_rate': 2.3, 'n_estimators': 160}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
29,2.7782373428344727,0.29359787700015466,0.8143786589304606,0.007896332186283106,2.3,180,"{'learning_rate': 2.3, 'n_estimators': 180}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
30,2.774770895640055,0.3031853439812894,0.9675267537434896,0.02174389276410728,2.3,200,"{'learning_rate': 2.3, 'n_estimators': 200}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
31,3.2136076291402182,0.3411875555093081,1.0619049866994221,0.08364144716338721,2.3,220,"{'learning_rate': 2.3, 'n_estimators': 220}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
32,3.4357124169667563,0.33271432803374373,1.034566879272461,0.05101221351235087,2.3,240,"{'learning_rate': 2.3, 'n_estimators': 240}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
33,3.3155638376871743,0.004479334739458575,1.2469316323598225,0.0019406378134690415,2.3,260,"{'learning_rate': 2.3, 'n_estimators': 260}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
34,4.055440346399943,0.41378922409204244,1.2637707392374675,0.17325487115382482,2.3,280,"{'learning_rate': 2.3, 'n_estimators': 280}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
35,2.1015894412994385,0.1273216403740507,0.7278691927591959,0.045347736704160035,2.5,160,"{'learning_rate': 2.5, 'n_estimators': 160}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
36,2.404053529103597,0.020132930084874125,0.8513898054758707,0.06168092148005276,2.5,180,"{'learning_rate': 2.5, 'n_estimators': 180}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
37,3.243919928868612,0.2594105528767097,0.9338008562723795,0.09092145331197816,2.5,200,"{'learning_rate': 2.5, 'n_estimators': 200}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
38,2.8230106830596924,0.07174008568032585,1.0491937796274822,0.03078303339866632,2.5,220,"{'learning_rate': 2.5, 'n_estimators': 220}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
39,3.847072124481201,0.4174336316526789,1.1402840614318848,0.08443891190297691,2.5,240,"{'learning_rate': 2.5, 'n_estimators': 240}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
40,3.380319595336914,0.10966788399623349,1.0528514385223389,0.026491690497761924,2.5,260,"{'learning_rate': 2.5, 'n_estimators': 260}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
41,3.8723512490590415,0.4112322207834667,1.3118263880411785,0.10969274357537546,2.5,280,"{'learning_rate': 2.5, 'n_estimators': 280}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
42,2.198016802469889,0.25273541028303814,0.6439448197682699,0.005777003299506648,2.7,160,"{'learning_rate': 2.7, 'n_estimators': 160}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
43,2.6746405760447183,0.010838260459921645,0.7137662569681803,0.04266210785228557,2.7,180,"{'learning_rate': 2.7, 'n_estimators': 180}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
44,3.135073979695638,0.3344832212903743,1.0671133995056152,0.12842304597877227,2.7,200,"{'learning_rate': 2.7, 'n_estimators': 200}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
45,2.9521677494049072,0.029573212812188134,0.9235302607218424,0.02699557657597775,2.7,220,"{'learning_rate': 2.7, 'n_estimators': 220}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
46,3.3681538105010986,0.35984873442813814,1.0193387667338054,0.029691313233513983,2.7,240,"{'learning_rate': 2.7, 'n_estimators': 240}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
47,3.4107707341512046,0.3606261425660869,1.1200048128763835,0.05167572794948097,2.7,260,"{'learning_rate': 2.7, 'n_estimators': 260}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
48,2.837744871775309,0.3647496285532277,0.4608453909556071,0.06030220230509128,2.7,280,"{'learning_rate': 2.7, 'n_estimators': 280}",0.24782031842304778,0.2478438062742868,0.2478438062742868,0.2478359764958615,1.1072454140726268e-05,22,0.2478438062742868,0.24783206179216224,0.24783206179216224,0.24783597661953707,5.536401967858894e-06
